"Date","Year","Month","Sp","cnt","strand_anom","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","ENSO_cat","CBA_North","CBA_South","Msquid_N","Herring","Anch","Sard","type"
"1999-01-01",1999,1,"California sea lion",3,0.217391304347826,-1.053,1.0828257,-0.32,NA,9.565,45.1969,-158.6607,"La Nina",0.13053368,-0.046905324,NA,NA,NA,NA,"Pinniped"
"1999-07-01",1999,7,"California sea lion",1,-3,-0.507,1.3811213,-0.66,NA,NA,231.7661,63.8058,"La Nina",0.03594151,-0.24445231,NA,NA,NA,NA,"Pinniped"
"1999-07-01",1999,7,"Harbor seal",2,-2.04166666666667,-0.507,1.3811213,-0.66,NA,NA,231.7661,63.8058,"La Nina",0.03594151,-0.24445231,NA,NA,NA,NA,"Pinniped"
"1999-06-01",1999,6,"California sea lion",1,-1.95238095238095,-0.361,1.9053233,-1.3,NA,NA,324.0128,22.2297,"La Nina",-0.15223272,-0.1799955,NA,NA,NA,NA,"Pinniped"
"1999-06-01",1999,6,"Harbor seal",8,1.36,-0.361,1.9053233,-1.3,NA,NA,324.0128,22.2297,"La Nina",-0.15223272,-0.1799955,NA,NA,NA,NA,"Pinniped"
"1999-03-01",1999,3,"California sea lion",3,-1.05882352941176,-1.019,1.9742975,-0.33,NA,9.358,4.2659,-200.788,"La Nina",-0.5373222,-0.03720207,NA,NA,NA,NA,"Pinniped"
"1999-05-01",1999,5,"California sea lion",4,0.692307692307693,-0.66,1.6045933,-0.68,NA,NA,345.1626,39.083,"La Nina",0.33092934,-0.23809336,NA,NA,NA,NA,"Pinniped"
"1999-05-01",1999,5,"Harbor seal",23,13.2222222222222,-0.66,1.6045933,-0.68,NA,NA,345.1626,39.083,"La Nina",0.33092934,-0.23809336,NA,NA,NA,NA,"Pinniped"
"1999-11-01",1999,11,"California sea lion",3,-2.95833333333333,-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,"La Nina",0.30914223,-0.15446927,NA,NA,NA,NA,"Pinniped"
"1999-11-01",1999,11,"Harbor seal",2,0.235294117647059,-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,"La Nina",0.30914223,-0.15446927,NA,NA,NA,NA,"Pinniped"
"1999-10-01",1999,10,"Harbor seal",2,-1.45,-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,"La Nina",-0.075414814,-0.5485003,NA,NA,NA,NA,"Pinniped"
"1999-10-01",1999,10,"California sea lion",1,-7.26086956521739,-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,"La Nina",-0.075414814,-0.5485003,NA,NA,NA,NA,"Pinniped"
"1999-09-01",1999,9,"Harbor seal",1,-1.28571428571429,-0.953,1.3049656,-1.53,NA,NA,161.9507,55.52,"La Nina",0.5699431,-0.185748,NA,NA,NA,NA,"Pinniped"
"2000-04-01",2000,4,"California sea lion",1,-1.5,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,"La Nina",-0.21857624,-0.31640437,NA,NA,NA,NA,"Pinniped"
"2000-04-01",2000,4,"Harbor seal",3,-2,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,"La Nina",-0.21857624,-0.31640437,NA,NA,NA,NA,"Pinniped"
"2000-08-01",2000,8,"Harbor seal",3,-0.695652173913043,-0.145,1.3516272,-1.19,10.842,12.725,268.4336,51.8644,"La Nina",0.7472508,-0.13653222,NA,NA,NA,NA,"Pinniped"
"2000-08-01",2000,8,"California sea lion",2,-2.58333333333333,-0.145,1.3516272,-1.19,10.842,12.725,268.4336,51.8644,"La Nina",0.7472508,-0.13653222,NA,NA,NA,NA,"Pinniped"
"2000-02-01",2000,2,"California sea lion",5,2.77777777777778,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,"La Nina",-0.8508392,-0.33052608,NA,NA,NA,NA,"Pinniped"
"2000-01-01",2000,1,"California sea lion",3,0.217391304347826,-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,"La Nina",-0.37079966,-0.27302754,NA,NA,NA,NA,"Pinniped"
"2000-01-01",2000,1,"Harbor seal",2,-0.0526315789473686,-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,"La Nina",-0.37079966,-0.27302754,NA,NA,NA,NA,"Pinniped"
"2000-07-01",2000,7,"California sea lion",1,-3,-0.184,1.655785,-0.66,11.158,12.752,232.0018,43.1225,"La Nina",0.30599985,-0.13856898,NA,NA,NA,NA,"Pinniped"
"2000-07-01",2000,7,"Harbor seal",2,-2.04166666666667,-0.184,1.655785,-0.66,11.158,12.752,232.0018,43.1225,"La Nina",0.30599985,-0.13856898,NA,NA,NA,NA,"Pinniped"
"2000-06-01",2000,6,"Harbor seal",2,-4.64,-0.053,2.1020663,-0.44,11.615,12.192,202.8332,51.5571,"La Nina",0.20340729,-0.21489106,NA,NA,NA,NA,"Pinniped"
"2000-06-01",2000,6,"California sea lion",2,-0.952380952380953,-0.053,2.1020663,-0.44,11.615,12.192,202.8332,51.5571,"La Nina",0.20340729,-0.21489106,NA,NA,NA,NA,"Pinniped"
"2000-03-01",2000,3,"California sea lion",3,-1.05882352941176,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,"La Nina",0.121922225,-0.36338356,NA,NA,NA,NA,"Pinniped"
"2000-03-01",2000,3,"Harbor seal",5,0.882352941176471,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,"La Nina",0.121922225,-0.36338356,NA,NA,NA,NA,"Pinniped"
"2000-05-01",2000,5,"California sea lion",2,-1.30769230769231,0.169,2.220292,-0.05,11.07,12.315,176.3539,4.0163,"El Nino",-0.28476733,-0.22798447,NA,NA,NA,NA,"Pinniped"
"2000-05-01",2000,5,"Harbor seal",5,-4.77777777777778,0.169,2.220292,-0.05,11.07,12.315,176.3539,4.0163,"El Nino",-0.28476733,-0.22798447,NA,NA,NA,NA,"Pinniped"
"2000-11-01",2000,11,"California sea lion",2,-3.95833333333333,-0.714,2.0145948,-0.53,11.828,10.749,37.7896,-75.0561,"La Nina",0.28724223,0.02211963,NA,NA,NA,NA,"Pinniped"
"2000-10-01",2000,10,"California sea lion",2,-6.26086956521739,-0.387,1.6981881,-1.3,12.176,11.505,91.3889,-58.2156,"La Nina",0.07878519,-0.23060031,NA,NA,NA,NA,"Pinniped"
"2000-09-01",2000,9,"Harbor seal",1,-1.28571428571429,-0.227,1.3801795,-1.24,13.025,12.787,117.6193,16.4489,"La Nina",0.40469307,-0.26738134,NA,NA,NA,NA,"Pinniped"
"2000-09-01",2000,9,"California sea lion",4,-3.1304347826087,-0.227,1.3801795,-1.24,13.025,12.787,117.6193,16.4489,"La Nina",0.40469307,-0.26738134,NA,NA,NA,NA,"Pinniped"
"2001-04-01",2001,4,"Harbor seal",2,-3,-0.091,2.2039413,-0.31,9.921,9.908,131.0277,-15.8013,"La Nina",0.13269043,-0.30710992,NA,NA,NA,NA,"Pinniped"
"2001-08-01",2001,8,"Steller sea lion",1,-0.615384615384615,0.338,1.9150242,-0.77,12.296,13.69,208.1692,24.2675,"El Nino",0.07117025,-0.23129795,NA,NA,NA,NA,"Pinniped"
"2001-08-01",2001,8,"California sea lion",3,-1.58333333333333,0.338,1.9150242,-0.77,12.296,13.69,208.1692,24.2675,"El Nino",0.07117025,-0.23129795,NA,NA,NA,NA,"Pinniped"
"2001-12-01",2001,12,"Harbor seal",1,-0.7,0.019,2.019483,-0.93,11.653,NA,-42.8813,-232.969,"El Nino",-0.257933,0.05026134,NA,NA,NA,NA,"Pinniped"
"2001-12-01",2001,12,"California sea lion",1,-2.15,0.019,2.019483,-0.93,11.653,NA,-42.8813,-232.969,"El Nino",-0.257933,0.05026134,NA,NA,NA,NA,"Pinniped"
"2001-01-01",2001,1,"California sea lion",1,-1.78260869565217,-0.505,2.8619328,0.6,11.205,9.969,-47.0401,-114.3928,"La Nina",-0.10896632,-0.1606331,NA,NA,NA,NA,"Pinniped"
"2001-01-01",2001,1,"Harbor seal",1,-1.05263157894737,-0.505,2.8619328,0.6,11.205,9.969,-47.0401,-114.3928,"La Nina",-0.10896632,-0.1606331,NA,NA,NA,NA,"Pinniped"
"2001-07-01",2001,7,"Harbor seal",3,-1.04166666666667,0.27,1.5004872,-1.31,10.629,12.062,298.5313,89.3747,"El Nino",0.27887484,-0.13645972,NA,NA,NA,NA,"Pinniped"
"2001-07-01",2001,7,"California sea lion",1,-3,0.27,1.5004872,-1.31,10.629,12.062,298.5313,89.3747,"El Nino",0.27887484,-0.13645972,NA,NA,NA,NA,"Pinniped"
"2001-06-01",2001,6,"Harbor seal",5,-1.64,0.006,2.349303,-0.47,10.529,13.499,336.9276,39.042,"El Nino",0.069282286,-0.18212162,NA,NA,NA,NA,"Pinniped"
"2001-06-01",2001,6,"California sea lion",1,-1.95238095238095,0.006,2.349303,-0.47,10.529,13.499,336.9276,39.042,"El Nino",0.069282286,-0.18212162,NA,NA,NA,NA,"Pinniped"
"2001-03-01",2001,3,"Harbor seal",3,-1.11764705882353,-0.571,2.388775,0.45,10.546,9.552,145.5372,-21.1961,"La Nina",0.051433332,-0.29929096,NA,NA,NA,NA,"Pinniped"
"2001-05-01",2001,5,"California sea lion",2,-1.30769230769231,0.233,1.9538953,-0.3,10.34,11.141,312.8924,48.9878,"El Nino",0.19147101,-0.2169017,NA,NA,NA,NA,"Pinniped"
"2001-05-01",2001,5,"Harbor seal",4,-5.77777777777778,0.233,1.9538953,-0.3,10.34,11.141,312.8924,48.9878,"El Nino",0.19147101,-0.2169017,NA,NA,NA,NA,"Pinniped"
"2001-11-01",2001,11,"Harbor seal",2,0.235294117647059,-0.153,1.7645249,-1.26,11.887,11.22,-55.8818,-204.9565,"La Nina",0.3049375,0.08123287,NA,NA,NA,NA,"Pinniped"
"2001-11-01",2001,11,"California sea lion",1,-4.95833333333333,-0.153,1.7645249,-1.26,11.887,11.22,-55.8818,-204.9565,"La Nina",0.3049375,0.08123287,NA,NA,NA,NA,"Pinniped"
"2001-10-01",2001,10,"California sea lion",2,-6.26086956521739,-0.275,1.1619115,-1.37,11.805,11.601,116.9474,-1.7463,"La Nina",0.6583352,-0.08592253,NA,NA,NA,NA,"Pinniped"
"2001-09-01",2001,9,"California sea lion",2,-5.1304347826087,-0.165,1.8929954,-1.37,13.074,12.417,115.4726,35.4522,"La Nina",0.5061597,-0.21224244,NA,NA,NA,NA,"Pinniped"
"2001-09-01",2001,9,"Harbor seal",1,-1.28571428571429,-0.165,1.8929954,-1.37,13.074,12.417,115.4726,35.4522,"La Nina",0.5061597,-0.21224244,NA,NA,NA,NA,"Pinniped"
"2002-04-01",2002,4,"Steller sea lion",1,-0.7,0.401,0.89742213,-0.32,10.423,9.737,159.5626,17.8424,"El Nino",0.44889185,-0.22024336,NA,NA,NA,NA,"Pinniped"
"2002-04-01",2002,4,"California sea lion",2,-0.5,0.401,0.89742213,-0.32,10.423,9.737,159.5626,17.8424,"El Nino",0.44889185,-0.22024336,NA,NA,NA,NA,"Pinniped"
"2002-08-01",2002,8,"California sea lion",1,-3.58333333333333,1.017,0.8118436,0.6,12.011,11.569,201.8541,54.0114,"El Nino",0.60787636,-0.2735591,NA,NA,NA,NA,"Pinniped"
"2002-08-01",2002,8,"Harbor seal",2,-1.69565217391304,1.017,0.8118436,0.6,12.011,11.569,201.8541,54.0114,"El Nino",0.60787636,-0.2735591,NA,NA,NA,NA,"Pinniped"
"2002-12-01",2002,12,"California sea lion",1,-2.15,1.145,2.636547,2.1,12.569,12.024,-280.4601,-275.8259,"El Nino",-0.41218853,0.055502083,NA,NA,NA,NA,"Pinniped"
"2002-01-01",2002,1,"Harbor seal",1,-1.05263157894737,0.009,1.8641573,0.27,NA,NA,-35.6473,-170.4299,"El Nino",0.18839411,-0.016918682,NA,NA,NA,NA,"Pinniped"
"2002-01-01",2002,1,"California sea lion",2,-0.782608695652174,0.009,1.8641573,0.27,NA,NA,-35.6473,-170.4299,"El Nino",0.18839411,-0.016918682,NA,NA,NA,NA,"Pinniped"
"2002-03-01",2002,3,"California sea lion",1,-3.05882352941176,-0.137,1.8982763,-0.43,10.738,9.269,88.8709,-61.7842,"La Nina",0.821346,-0.3042377,NA,NA,NA,NA,"Pinniped"
"2002-05-01",2002,5,"California sea lion",2,-1.30769230769231,0.851,1.102573,-0.63,10.649,11.301,263.7209,17.7108,"El Nino",0.09637395,-0.18820494,NA,NA,NA,NA,"Pinniped"
"2002-05-01",2002,5,"Harbor seal",2,-7.77777777777778,0.851,1.102573,-0.63,10.649,11.301,263.7209,17.7108,"El Nino",0.09637395,-0.18820494,NA,NA,NA,NA,"Pinniped"
"2002-11-01",2002,11,"California sea lion",1,-4.95833333333333,1.09,1.6592152,1.51,12.58,11.016,-38.9512,-140.6537,"El Nino",-0.35752916,0.015843982,NA,NA,NA,NA,"Pinniped"
"2002-10-01",2002,10,"California sea lion",2,-6.26086956521739,1,0.8236371,0.42,12.161,10.526,139.1258,22.5313,"El Nino",0.21577555,0.15370852,NA,NA,NA,NA,"Pinniped"
"2002-10-01",2002,10,"Harbor seal",1,-2.45,1,0.8236371,0.42,12.161,10.526,139.1258,22.5313,"El Nino",0.21577555,0.15370852,NA,NA,NA,NA,"Pinniped"
"2003-04-01",2003,4,"California sea lion",1,-1.5,0.365,1.1017216,1.18,11.366,10.828,-1.0366,-48.7164,"El Nino",0.32326266,0.05008997,NA,NA,NA,NA,"Pinniped"
"2003-04-01",2003,4,"Harbor seal",1,-4,0.365,1.1017216,1.18,11.366,10.828,-1.0366,-48.7164,"El Nino",0.32326266,0.05008997,NA,NA,NA,NA,"Pinniped"
"2003-08-01",2003,8,"Harbor seal",3,-0.695652173913043,0.316,0.78228796,0.88,13.356,13.115,156.1878,45.5069,"El Nino",-0.08090694,0.18307422,NA,NA,NA,NA,"Pinniped"
"2003-12-01",2003,12,"Harbor seal",1,-0.7,0.351,0.22437689,0.33,12.099,11.141,-112.8844,-224.4759,"El Nino",-0.45050588,0.3426517,NA,NA,NA,NA,"Pinniped"
"2003-12-01",2003,12,"California sea lion",2,-1.15,0.351,0.22437689,0.33,12.099,11.141,-112.8844,-224.4759,"El Nino",-0.45050588,0.3426517,NA,NA,NA,NA,"Pinniped"
"2003-01-01",2003,1,"California sea lion",3,0.217391304347826,1.218,1.9691832,2.09,12.473,11.114,-117.2062,-182.9613,"El Nino",0.26162747,0.6397739,NA,NA,NA,NA,"Pinniped"
"2003-07-01",2003,7,"Steller sea lion",1,-0.266666666666667,0.144,1.2024409,0.96,10.35,13.854,283.0269,52.1439,"El Nino",-0.4374492,-0.06139888,NA,NA,NA,NA,"Pinniped"
"2003-07-01",2003,7,"Harbor seal",1,-3.04166666666667,0.144,1.2024409,0.96,10.35,13.854,283.0269,52.1439,"El Nino",-0.4374492,-0.06139888,NA,NA,NA,NA,"Pinniped"
"2003-06-01",2003,6,"California sea lion",3,0.0476190476190474,0.097,0.77769154,0.68,10.304,13.314,346.5649,60.6662,"El Nino",-0.16092515,-0.048141204,NA,NA,NA,NA,"Pinniped"
"2003-06-01",2003,6,"Harbor seal",1,-5.64,0.097,0.77769154,0.68,10.304,13.314,346.5649,60.6662,"El Nino",-0.16092515,-0.048141204,NA,NA,NA,NA,"Pinniped"
"2003-03-01",2003,3,"California sea lion",1,-3.05882352941176,0.831,1.4907115,1.51,11.657,10.547,-13.983,-146.866,"El Nino",-0.42117622,0.36280674,NA,NA,NA,NA,"Pinniped"
"2003-05-01",2003,5,"Harbor seal",2,-7.77777777777778,0.111,0.9192588,0.89,10.437,12.669,266.3612,26.8439,"El Nino",0.04577395,0.14440894,NA,NA,NA,NA,"Pinniped"
"2003-05-01",2003,5,"California sea lion",2,-1.30769230769231,0.111,0.9192588,0.89,10.437,12.669,266.3612,26.8439,"El Nino",0.04577395,0.14440894,NA,NA,NA,NA,"Pinniped"
"2003-11-01",2003,11,"California sea lion",1,-4.95833333333333,0.57,-0.11436786,0.52,11.894,11.731,-46.241,-84.0395,"El Nino",-0.371633,0.19317245,NA,NA,NA,NA,"Pinniped"
"2003-11-01",2003,11,"Steller sea lion",1,-0.125,0.57,-0.11436786,0.52,11.894,11.731,-46.241,-84.0395,"El Nino",-0.371633,0.19317245,NA,NA,NA,NA,"Pinniped"
"2003-10-01",2003,10,"Harbor seal",1,-2.45,0.516,1.286991,0.83,12.176,13.157,55.2387,-87.169,"El Nino",-0.9306125,0.124510646,NA,NA,NA,NA,"Pinniped"
"2003-10-01",2003,10,"California sea lion",1,-7.26086956521739,0.516,1.286991,0.83,12.176,13.157,55.2387,-87.169,"El Nino",-0.9306125,0.124510646,NA,NA,NA,NA,"Pinniped"
"2003-09-01",2003,9,"Steller sea lion",1,-0.0909090909090908,0.477,0.8692253,0.01,12.329,11.635,165.3744,41.3239,"El Nino",-0.14368148,-0.15331142,NA,NA,NA,NA,"Pinniped"
"2003-09-01",2003,9,"Harbor seal",1,-1.28571428571429,0.477,0.8692253,0.01,12.329,11.635,165.3744,41.3239,"El Nino",-0.14368148,-0.15331142,NA,NA,NA,NA,"Pinniped"
"2004-04-01",2004,4,"California sea lion",1,-1.5,0.285,0.1252492,0.57,11.426,11.102,72.016,-14.7112,"El Nino",-0.105692714,0.104383014,NA,NA,NA,NA,"Pinniped"
"2004-04-01",2004,4,"Harbor seal",2,-3,0.285,0.1252492,0.57,11.426,11.102,72.016,-14.7112,"El Nino",-0.105692714,0.104383014,NA,NA,NA,NA,"Pinniped"
"2004-08-01",2004,8,"Harbor seal",4,0.304347826086957,0.627,0.68538326,0.85,13.795,14.213,72.9484,16.437,"El Nino",-0.16909815,0.17580524,NA,NA,NA,NA,"Pinniped"
"2004-08-01",2004,8,"California sea lion",7,2.41666666666667,0.627,0.68538326,0.85,13.795,14.213,72.9484,16.437,"El Nino",-0.16909815,0.17580524,NA,NA,NA,NA,"Pinniped"
"2004-12-01",2004,12,"Harbor seal",3,1.3,0.667,-0.98521197,-0.17,12.197,10.429,3.9906,-81.3434,"El Nino",-0.7344059,0.30000725,NA,NA,NA,NA,"Pinniped"
"2004-12-01",2004,12,"California sea lion",5,1.85,0.667,-0.98521197,-0.17,12.197,10.429,3.9906,-81.3434,"El Nino",-0.7344059,0.30000725,NA,NA,NA,NA,"Pinniped"
"2004-02-01",2004,2,"California sea lion",1,-1.22222222222222,0.356,0.6672296,0.48,11.51,10.21,-97.0808,-143.5233,"El Nino",0.5500238,0.2264373,NA,NA,NA,NA,"Pinniped"
"2004-02-01",2004,2,"Harbor seal",1,-1.07142857142857,0.356,0.6672296,0.48,11.51,10.21,-97.0808,-143.5233,"El Nino",0.5500238,0.2264373,NA,NA,NA,NA,"Pinniped"
"2004-01-01",2004,1,"California sea lion",2,-0.782608695652174,0.327,0.26501486,0.43,11.756,10.46,-81.5002,-191.8991,"El Nino",0.28494444,0.3780609,NA,NA,NA,NA,"Pinniped"
"2004-07-01",2004,7,"Harbor seal",8,3.95833333333333,0.541,0.41156805,0.44,13.308,14.649,99.76,40.3652,"El Nino",-0.6377236,0.105474226,NA,NA,NA,NA,"Pinniped"
"2004-07-01",2004,7,"Steller sea lion",1,-0.266666666666667,0.541,0.41156805,0.44,13.308,14.649,99.76,40.3652,"El Nino",-0.6377236,0.105474226,NA,NA,NA,NA,"Pinniped"
"2004-06-01",2004,6,"California sea lion",2,-0.952380952380953,0.267,0.7764751,0.04,10.602,14.947,188.2307,40.5031,"El Nino",-0.5586381,0.18603538,NA,NA,NA,NA,"Pinniped"
"2004-06-01",2004,6,"Harbor seal",10,3.36,0.267,0.7764751,0.04,10.602,14.947,188.2307,40.5031,"El Nino",-0.5586381,0.18603538,NA,NA,NA,NA,"Pinniped"
"2004-06-01",2004,6,"Steller sea lion",1,-0.714285714285714,0.267,0.7764751,0.04,10.602,14.947,188.2307,40.5031,"El Nino",-0.5586381,0.18603538,NA,NA,NA,NA,"Pinniped"
"2004-03-01",2004,3,"Harbor seal",2,-2.11764705882353,-0.056,0.38293236,0.61,11.062,10.456,109.6707,-36.6857,"La Nina",0.40298766,0.25475386,NA,NA,NA,NA,"Pinniped"
"2004-03-01",2004,3,"California sea lion",1,-3.05882352941176,-0.056,0.38293236,0.61,11.062,10.456,109.6707,-36.6857,"La Nina",0.40298766,0.25475386,NA,NA,NA,NA,"Pinniped"
"2004-05-01",2004,5,"Harbor seal",7,-2.77777777777778,0.539,0.20735337,0.88,11.968,13.996,86.1121,11.2105,"El Nino",-0.009925154,0.24839768,NA,NA,NA,NA,"Pinniped"
"2004-11-01",2004,11,"Harbor seal",1,-0.764705882352941,0.805,-0.44177726,-0.63,12.76,11.46,98.1905,-8.3825,"El Nino",-0.42514965,0.46554467,NA,NA,NA,NA,"Pinniped"
"2004-11-01",2004,11,"California sea lion",17,11.0416666666667,0.805,-0.44177726,-0.63,12.76,11.46,98.1905,-8.3825,"El Nino",-0.42514965,0.46554467,NA,NA,NA,NA,"Pinniped"
"2004-10-01",2004,10,"Steller sea lion",1,-0.333333333333333,0.508,0.042904183,-0.11,12.834,13.086,40.2352,-6.5593,"El Nino",-0.5091958,0.3868884,NA,NA,NA,NA,"Pinniped"
"2004-10-01",2004,10,"Harbor seal",2,-1.45,0.508,0.042904183,-0.11,12.834,13.086,40.2352,-6.5593,"El Nino",-0.5091958,0.3868884,NA,NA,NA,NA,"Pinniped"
"2004-10-01",2004,10,"California sea lion",12,3.73913043478261,0.508,0.042904183,-0.11,12.834,13.086,40.2352,-6.5593,"El Nino",-0.5091958,0.3868884,NA,NA,NA,NA,"Pinniped"
"2004-09-01",2004,9,"Harbor seal",1,-1.28571428571429,0.572,0.3764023,0.75,12.487,15.12,129.2259,10.6987,"El Nino",-0.30495778,-0.031647038,NA,NA,NA,NA,"Pinniped"
"2004-09-01",2004,9,"Steller sea lion",1,-0.0909090909090908,0.572,0.3764023,0.75,12.487,15.12,129.2259,10.6987,"El Nino",-0.30495778,-0.031647038,NA,NA,NA,NA,"Pinniped"
"2004-09-01",2004,9,"California sea lion",15,7.8695652173913,0.572,0.3764023,0.75,12.487,15.12,129.2259,10.6987,"El Nino",-0.30495778,-0.031647038,NA,NA,NA,NA,"Pinniped"
"2005-04-01",2005,4,"California sea lion",2,-0.5,0.642,-1.6871969,1.03,11.944,11.521,87.9704,-29.8939,"El Nino",-1.1262094,0.60484225,NA,NA,NA,NA,"Pinniped"
"2005-04-01",2005,4,"Harbor seal",10,5,0.642,-1.6871969,1.03,11.944,11.521,87.9704,-29.8939,"El Nino",-1.1262094,0.60484225,NA,NA,NA,NA,"Pinniped"
"2005-08-01",2005,8,"California sea lion",2,-2.58333333333333,0.352,-1.1320689,0.25,11.817,12.42,131.4161,54.6555,"El Nino",-0.06798148,0.13957746,NA,NA,NA,NA,"Pinniped"
"2005-08-01",2005,8,"Harbor seal",1,-2.69565217391304,0.352,-1.1320689,0.25,11.817,12.42,131.4161,54.6555,"El Nino",-0.06798148,0.13957746,NA,NA,NA,NA,"Pinniped"
"2005-12-01",2005,12,"California sea lion",4,0.85,-0.57,-1.2539972,0.2,13.022,10.737,-141.1844,-164.0151,"La Nina",0.090627454,0.1648517,NA,NA,NA,NA,"Pinniped"
"2005-02-01",2005,2,"California sea lion",1,-1.22222222222222,0.81,-1.4946921,0.81,12.423,NA,0.8504,3.2827,"El Nino",-1.1935263,0.64729565,NA,NA,NA,NA,"Pinniped"
"2005-02-01",2005,2,"Steller sea lion",1,-0.818181818181818,0.81,-1.4946921,0.81,12.423,NA,0.8504,3.2827,"El Nino",-1.1935263,0.64729565,NA,NA,NA,NA,"Pinniped"
"2005-01-01",2005,1,"California sea lion",4,1.21739130434783,0.32,-1.6591848,0.44,12.267,NA,-45.533,-94.5784,"El Nino",-0.8188556,0.6402609,NA,NA,NA,NA,"Pinniped"
"2005-07-01",2005,7,"California sea lion",1,-3,0.49,-1.6647547,0.66,11.867,14.395,158.1158,60.9758,"El Nino",0.053709723,0.37820756,NA,NA,NA,NA,"Pinniped"
"2005-07-01",2005,7,"Harbor seal",2,-2.04166666666667,0.49,-1.6647547,0.66,11.867,14.395,158.1158,60.9758,"El Nino",0.053709723,0.37820756,NA,NA,NA,NA,"Pinniped"
"2005-06-01",2005,6,"Harbor seal",4,-2.64,0.585,-1.2836361,1.17,10.989,15.404,197.1365,18.7469,"El Nino",-0.16482697,0.28880852,NA,NA,NA,NA,"Pinniped"
"2005-06-01",2005,6,"California sea lion",2,-0.952380952380953,0.585,-1.2836361,1.17,10.989,15.404,197.1365,18.7469,"El Nino",-0.16482697,0.28880852,NA,NA,NA,NA,"Pinniped"
"2005-06-01",2005,6,"Steller sea lion",1,-0.714285714285714,0.585,-1.2836361,1.17,10.989,15.404,197.1365,18.7469,"El Nino",-0.16482697,0.28880852,NA,NA,NA,NA,"Pinniped"
"2005-03-01",2005,3,"Steller sea lion",1,-1.8,1.055,-1.4880452,1.36,12.886,NA,15.6622,-38.1893,"El Nino",-1.5345651,0.64685476,NA,NA,NA,NA,"Pinniped"
"2005-05-01",2005,5,"California sea lion",2,-1.30769230769231,0.836,-0.7920546,1.86,12.929,13.508,74.5523,-15.9308,"El Nino",-0.19894183,0.5448699,NA,NA,NA,NA,"Pinniped"
"2005-05-01",2005,5,"Harbor seal",10,0.222222222222221,0.836,-0.7920546,1.86,12.929,13.508,74.5523,-15.9308,"El Nino",-0.19894183,0.5448699,NA,NA,NA,NA,"Pinniped"
"2005-11-01",2005,11,"Harbor seal",1,-0.764705882352941,-0.392,-1.661885,-1.5,12.412,11.756,38.9511,-43.6884,"La Nina",-0.40659964,-0.076238655,NA,NA,NA,NA,"Pinniped"
"2005-10-01",2005,10,"California sea lion",2,-6.26086956521739,-0.167,-0.89080346,-1.32,12.47,12.7,69.2237,-55.1595,"La Nina",NA,NA,NA,NA,NA,NA,"Pinniped"
"2005-10-01",2005,10,"Steller sea lion",2,0.666666666666667,-0.167,-0.89080346,-1.32,12.47,12.7,69.2237,-55.1595,"La Nina",NA,NA,NA,NA,NA,NA,"Pinniped"
"2005-09-01",2005,9,"California sea lion",1,-6.1304347826087,0.315,-1.5746965,-0.46,12.23,12.095,121.8351,38.3074,"El Nino",0.4306089,0.1240863,NA,NA,NA,NA,"Pinniped"
"2006-04-01",2006,4,"Harbor seal",11,6,-0.621,-0.5670332,0.4,11.97,11.071,77.8645,-4.9755,"La Nina",0.17520729,0.045525607,NA,NA,NA,NA,"Pinniped"
"2006-04-01",2006,4,"California sea lion",1,-1.5,-0.621,-0.5670332,0.4,11.97,11.071,77.8645,-4.9755,"La Nina",0.17520729,0.045525607,NA,NA,NA,NA,"Pinniped"
"2006-08-01",2006,8,"California sea lion",2,-2.58333333333333,0.759,-0.3666629,-0.65,NA,11.881,187.2537,62.581,"El Nino",-0.23804815,0.6299997,NA,NA,NA,NA,"Pinniped"
"2006-08-01",2006,8,"Steller sea lion",1,-0.615384615384615,0.759,-0.3666629,-0.65,NA,11.881,187.2537,62.581,"El Nino",-0.23804815,0.6299997,NA,NA,NA,NA,"Pinniped"
"2006-12-01",2006,12,"California sea lion",4,0.85,0.951,-0.15656681,0.14,12.105,11.151,-14.1327,-162.5179,"El Nino",-0.25149754,-0.15655942,NA,NA,NA,NA,"Pinniped"
"2006-12-01",2006,12,"Steller sea lion",1,-0.5,0.951,-0.15656681,0.14,12.105,11.151,-14.1327,-162.5179,"El Nino",-0.25149754,-0.15655942,NA,NA,NA,NA,"Pinniped"
"2006-02-01",2006,2,"Steller sea lion",1,-0.818181818181818,-0.411,-1.0696198,0.66,11.76,10.397,43.2438,-56.1905,"La Nina",-0.6223012,-0.011273817,NA,NA,NA,NA,"Pinniped"
